entity_id,degree,small_tx_count,avg_amount,amount_variance,amount_skewness,high_value_ratio,cycle_score,clustering_coeff,tx_freq_variance,tx_velocity,burstiness,temporal_concentration,kyc_risk_score,dormancy_period,cross_border_amount,in_degree_x,tx_frequency,directionality_ratio,round_trip_count,in_degree_y,profile_type,agent_id,country_ASIA,country_EU,country_HIGH_RISK,country_US,ml_flag_score,is_anomaly
E1826,5,0,55163.90190154682,764526685.620936,0.5241057805339971,0.0,1.9134250344703165,0.3333333333333333,0.5418000000000003,0.312499998046875,508.0,0,0.0026738352515246,76,11.785979410654296,4,5,0.4444444395061729,0,4,individual_low,15,False,False,False,True,0.0,0
E1827,6,0,25793.027517186096,309285406.7837011,-0.03611892303943293,0.0,1.9313396110140986,0.34545454545454546,0.4581999999999997,0.4285714255102041,320.0,0,0.0565894530347963,302,11.590551664156905,5,6,0.4545454504132232,0,5,individual_low,65,False,False,True,False,0.0,0
E1828,5,0,39196.24501565708,927384243.4088289,0.5712981857750279,0.0,1.8929503312094642,0.24444444444444444,0.5418000000000003,0.26315789335180056,860.0,0,0.2067823147384843,330,12.028615804360234,5,5,0.4999999950000001,0,5,business_small,88,True,False,False,False,0.2,1
E1829,8,0,56077.783552029854,1781625046.1161873,0.5472521476522935,0.125,1.8853948845025197,0.1794871794871795,2.4581999999999997,0.42105262936288085,506.96428571428567,0,0.0197661417945698,48,12.959657878960298,5,8,0.38461538165680476,0,5,individual_high,55,False,False,False,True,0.125,1
E1830,7,0,51974.33405271258,2084762987.4542358,0.5203366224200827,0.14285714285714285,1.8872349703661198,0.18681318681318682,1.4581999999999997,0.3043478247637051,558.0952380952381,0,0.1405530149759473,247,12.804418197466436,7,7,0.49999999642857146,0,7,business_large,76,False,False,True,False,0.0,0
E1831,5,0,88682.80151135183,12727706469.378628,0.9147907948273508,0.2,1.8805974175524234,0.2777777777777778,0.5418000000000003,0.23809523696145124,655.0,0,0.1987749793121846,282,12.805111577789203,4,5,0.4444444395061729,0,4,individual_low,10,False,True,False,False,0.0,0
E1832,7,0,44992.82651243792,507756021.07189137,0.07356769935412624,0.0,1.9300877687560534,0.21818181818181817,1.4581999999999997,0.29166666545138886,795.7142857142857,0,0.2297874513916551,286,12.52455166413127,4,7,0.36363636033057856,0,4,business_small,42,False,True,False,False,0.14285714285714285,1
E1833,6,0,51280.35191101945,3060795678.335946,0.8297852144033384,0.16666666666666666,1.8759266778031936,0.37777777777777777,0.4581999999999997,0.37499999765625,331.0,0,0.1361447741173111,31,12.550703759400895,4,6,0.3999999960000001,0,4,business_large,95,True,False,False,False,0.0,0
E1834,5,0,37980.480542550984,2771151526.1184993,1.0323490757608473,0.2,1.8683533323868127,0.35555555555555557,0.5418000000000003,0.23809523696145124,633.0,0,0.1890852118489029,157,12.154270815085104,5,5,0.4999999950000001,0,5,business_large,11,True,False,False,False,0.0,0
E1835,6,0,29059.135924042494,420233829.31912816,-0.24360274901091497,0.0,1.933173328166131,0.14102564102564102,0.4581999999999997,0.24999999895833333,814.6666666666667,0,0.1618726888686184,17,11.700165254029983,7,6,0.5384615343195267,0,7,individual_low,16,False,True,False,False,0.0,0
E1836,4,0,30964.96713944383,394584482.9443338,-0.40206505963416744,0.0,1.9328374935788193,0.16363636363636364,1.5418000000000003,0.13793103400713436,1456.6666666666665,0,0.0156917316249963,62,10.90539643362609,7,4,0.6363636305785125,0,7,individual_low,73,False,False,False,True,0.0,0
E1837,8,1,24710.868919430963,264119911.12936416,-0.2105406123375565,0.0,1.916586882799774,0.15384615384615385,2.4581999999999997,0.5714285673469388,271.42857142857144,0,0.2228414061779539,127,11.677659624612117,6,8,0.4285714255102041,1,6,business_small,78,False,False,False,True,0.125,1
E1838,5,0,66781.72425128336,383825151.47486293,0.2745219562876456,0.0,1.94265883098507,0.2857142857142857,0.5418000000000003,0.4166666631944445,240.0,0,0.0517085747656124,15,12.718625640300726,2,5,0.2857142816326531,0,2,individual_low,19,False,False,True,False,0.0,0
E1839,7,0,44509.685062427714,1887305010.639165,0.8206616151465519,0.14285714285714285,1.878022263733743,0.08974358974358974,1.4581999999999997,0.27999999888,1036.1904761904764,0,0.0095416593701524,162,12.015791419746403,6,7,0.46153845798816573,0,6,business_large,31,False,False,False,True,0.0,0
E1840,5,0,49986.600683578916,3103762194.8860464,0.8076101436366105,0.2,1.8802850906621376,0.21428571428571427,0.5418000000000003,0.33333333111111113,416.99999999999994,0,0.1353503748865116,250,12.428952175665438,3,5,0.3749999953125001,0,3,business_large,73,False,False,False,True,0.0,0
E1841,6,0,62030.88142497239,1313414962.6305919,0.07306591767733647,0.16666666666666666,1.9175269498755965,0.06666666666666667,0.4581999999999997,0.23999999904,754.6666666666667,0,0.2596912761844531,136,12.10643607924152,4,6,0.3999999960000001,0,4,individual_low,53,False,True,False,False,0.0,0
E1842,6,0,71174.08701236678,2034710938.2761846,-0.1370839403155033,0.3333333333333333,1.9235970717315711,0.09090909090909091,0.4581999999999997,0.37499999765625,466.66666666666674,0,0.0452488312983085,317,12.350070685042779,5,6,0.4545454504132232,0,5,individual_low,90,False,True,False,False,0.16666666666666666,1
E1843,5,0,36044.883717239616,682451721.2402049,-0.2409088811498656,0.0,1.940752931470799,0.24444444444444444,0.5418000000000003,0.2777777762345679,553.0,0,0.0038572602350924,294,12.101963671845741,5,5,0.4999999950000001,0,5,individual_low,8,False,True,False,False,0.0,0
E1844,5,0,90219.00841644884,5820203656.03909,0.11680919999816554,0.6,1.9116245400197152,0.16363636363636364,0.5418000000000003,0.312499998046875,348.0,0,0.0329937707296251,178,12.970647788080575,6,5,0.5454545404958678,0,6,business_large,24,False,False,True,False,0.0,0
E1845,5,0,59326.32312934393,1521594709.4865723,0.07165472949362127,0.2,1.9112994511527666,0.10714285714285714,0.5418000000000003,0.2173913034026465,843.0,0,0.109097734299482,228,12.100165376861101,3,5,0.3749999953125001,0,3,individual_low,8,False,False,False,True,0.0,0
E1846,5,0,75280.15448142547,1858427395.8975024,0.16507823129699656,0.4,1.9256388130212692,0.15555555555555556,0.5418000000000003,0.2173913034026465,925.0,0,0.1740515609973911,179,12.281378676666723,5,5,0.4999999950000001,0,5,individual_high,83,False,False,False,True,0.0,0
E1847,5,0,59377.47179383561,2204478205.4208827,0.8958238998764829,0.2,1.8888812409413422,0.07692307692307693,0.5418000000000003,0.2941176453287197,496.9999999999999,0,0.0579036401957677,71,11.569367609800597,8,5,0.6153846106508877,0,8,individual_high,48,False,False,False,True,0.0,0
E1848,6,0,56298.3325470486,1202692244.3767161,0.7499383623616197,0.16666666666666666,1.8947003611885986,0.1282051282051282,0.4581999999999997,0.35294117439446365,326.66666666666674,0,0.2405892015067711,317,11.799067732900678,7,6,0.5384615343195267,0,7,business_small,30,True,False,False,False,0.0,0
E1849,5,1,39305.73557417889,2947525823.227548,0.7257946737783814,0.2,1.8775969933751508,0.16666666666666666,0.5418000000000003,0.4545454504132232,247.00000000000003,0,0.2259891361647245,82,12.18856873130906,4,5,0.4444444395061729,0,4,individual_low,58,False,True,False,False,0.0,0
E1850,6,0,53246.537926351746,3026254498.4936686,0.7622420165552781,0.16666666666666666,1.8779090522117559,0.0989010989010989,0.4581999999999997,0.24999999895833333,1081.6666666666667,0,0.2087590849796097,135,12.572485751274943,9,6,0.5999999960000001,1,9,individual_low,86,False,False,False,True,0.16666666666666666,1
E1851,4,0,23271.086353221315,47954350.12870697,-0.10826452906518039,0.0,1.9483744728857513,0.06666666666666667,1.5418000000000003,0.190476189569161,1042.5,0,0.1462409424946631,217,10.052119171438873,2,4,0.33333332777777785,0,2,business_large,55,True,False,False,False,0.0,0
E1852,7,0,25239.49074071288,647354445.9804505,1.2443506614998643,0.0,1.8522466499726957,0.08791208791208792,1.4581999999999997,0.27999999888,566.1904761904761,0,0.1095650865401956,108,12.017609013070992,7,7,0.49999999642857146,0,7,business_large,73,True,False,False,False,0.14285714285714285,1
E1853,4,0,47908.489632077944,1594508826.0908568,0.2164773048736588,0.25,1.908068577958091,0.08333333333333333,1.5418000000000003,0.190476189569161,870.0,0,0.1126759862894432,118,11.88030028518258,5,4,0.5555555493827161,0,5,business_small,62,True,False,False,False,0.0,0
E1854,5,0,58354.9470866373,5209709255.967325,0.6507250348098524,0.2,1.8854910827442122,0.3055555555555556,0.5418000000000003,0.23809523696145124,813.0000000000001,0,0.1509211604867199,17,12.583740756826385,4,5,0.4444444395061729,0,4,individual_low,48,False,False,True,False,0.0,0
E1855,6,0,31537.075638804712,1007796491.8960098,0.45460894438943006,0.0,1.8864275814731741,0.2222222222222222,0.4581999999999997,0.2999999985,562.6666666666666,0,0.0231944060647963,331,12.099091441771199,4,6,0.3999999960000001,0,4,individual_low,4,False,False,False,True,0.0,0
E1856,5,0,35530.490993563224,210327505.34158313,-0.6707920889473777,0.0,1.958001822533572,0.15555555555555556,0.5418000000000003,0.2173913034026465,768.0000000000001,0,0.2046916388601183,153,11.381225857848374,5,5,0.4999999950000001,0,5,business_small,37,True,False,False,False,0.0,0
E1857,9,0,38147.23199053587,804290964.4177204,0.552907863569007,0.0,1.881760566629182,0.06432748538011696,3.4581999999999997,0.35999999856,903.611111111111,0,0.1054522632027906,10,11.996995916492365,10,9,0.5263157867036011,0,10,individual_low,8,False,True,False,False,0.1111111111111111,1
E1858,4,1,20854.347544714496,611753050.3513676,0.49645696368265035,0.0,1.8867118459667,0.20512820512820512,1.5418000000000003,0.14285714234693878,1509.1666666666665,0,0.0674276333816065,137,10.202258852180854,9,4,0.6923076869822486,0,9,business_large,1,True,False,False,False,0.25,1
E1859,6,0,46390.93240568888,1482858863.7505376,0.5737608862947962,0.16666666666666666,1.8864518472546004,0.22727272727272727,0.4581999999999997,0.37499999765625,360.0,0,0.0834981211495916,61,12.359801524813674,6,6,0.4999999958333334,0,6,business_small,92,True,False,False,False,0.16666666666666666,1
E1860,5,0,26724.247824345006,544535515.1540397,0.38910072748267566,0.0,1.8923421296211296,0.2909090909090909,0.5418000000000003,0.17857142793367348,1843.0,0,0.0540882855858653,70,11.802771986723625,6,5,0.5454545404958678,0,6,individual_low,70,True,False,False,False,0.0,0
E1861,6,0,73973.77771502105,2494967208.040042,-0.04852554190029427,0.3333333333333333,1.9225343428827442,0.3181818181818182,0.4581999999999997,0.21428571352040815,1024.0,0,0.2704704256583365,60,12.631558268643419,6,6,0.4999999958333334,0,6,business_large,47,False,True,False,False,0.16666666666666666,1
E1862,6,0,91517.56662600148,14581866698.68862,1.163985129624172,0.3333333333333333,1.8691652570244799,0.14285714285714285,0.4581999999999997,0.39999999733333336,501.66666666666663,0,0.0507112549087653,131,13.047285185426311,2,6,0.24999999687500005,0,2,business_large,75,False,False,False,True,0.0,0
E1863,5,0,35793.80287322429,854950391.9142926,0.7386735168759527,0.0,1.8856718909513137,0.2,0.5418000000000003,0.23809523696145124,842.0,0,0.2648778356684588,60,12.094973553282566,6,5,0.5454545404958678,0,6,individual_low,5,False,True,False,False,0.2,1
E1864,5,1,57873.378173591955,5895139517.90921,0.6143179838688121,0.2,1.8859152462069502,0.21818181818181817,0.5418000000000003,0.312499998046875,373.00000000000006,0,0.1716730187905354,357,11.611202445073095,6,5,0.5454545404958678,0,6,business_small,50,False,False,True,False,0.0,0
E1865,5,0,59646.78331282838,2588576077.0215144,0.7672505301491798,0.2,1.888493602874439,0.24444444444444444,0.5418000000000003,0.312499998046875,450.0,0,0.260235286616658,268,12.570283502815922,5,5,0.4999999950000001,0,5,individual_low,24,False,False,True,False,0.0,0
E1866,4,0,34815.22066427889,2332109653.249063,0.7248944295915623,0.25,1.8834743184114915,0.09090909090909091,1.5418000000000003,0.19999999899999998,723.3333333333333,0,0.1422192650716536,11,9.804754690446742,7,4,0.6363636305785125,0,7,individual_low,47,False,False,False,True,0.0,0
E1867,7,0,40073.81947797581,1152360657.062236,0.4379529281061336,0.0,1.8844265280071182,0.06666666666666667,1.4581999999999997,0.34999999825,645.7142857142858,0,0.278290115844322,34,11.674675328112079,3,7,0.2999999970000001,0,3,individual_low,18,False,False,False,True,0.0,0
E1868,5,0,22838.43169407149,171063403.50042698,0.2872614464568934,0.0,1.904818395940377,0.022222222222222223,0.5418000000000003,0.2777777762345679,537.0,0,0.063447223082505,50,11.44208829978561,5,5,0.4999999950000001,0,5,business_small,84,False,False,False,True,0.0,0
E1869,7,0,69996.73769314475,4553880069.754155,0.7178028544152176,0.2857142857142857,1.8833292023492685,0.1111111111111111,1.4581999999999997,0.29166666545138886,946.190476190476,0,0.1664075258541823,42,12.607422466758358,3,7,0.2999999970000001,0,3,business_large,28,True,False,False,False,0.14285714285714285,1
E1870,5,0,62044.69935162336,5298534736.810854,1.0193406769263484,0.2,1.8762004266229901,0.1111111111111111,0.5418000000000003,0.2777777762345679,490.0,0,0.0377516071541007,227,12.317311053050686,4,5,0.4444444395061729,0,4,business_small,77,True,False,False,False,0.0,0
E1871,4,0,34286.64949105788,511562922.1348582,-0.0687002265365451,0.0,1.9425436543255967,0.3333333333333333,1.5418000000000003,0.23529411626297578,529.1666666666666,0,0.1341660855607093,110,11.828812982280418,3,4,0.42857142244897967,0,3,individual_low,5,False,False,False,True,0.0,0
E1872,5,0,47215.094190778225,271855490.921841,-0.37779345474064574,0.0,1.9619642661073964,0.25,0.5418000000000003,0.26315789335180056,605.0,0,0.1709711089940527,321,10.09413154790618,4,5,0.4444444395061729,0,4,business_small,30,False,True,False,False,0.0,0
E1873,6,0,20675.401661181673,506622004.1254179,0.906608202003078,0.0,1.862849519288961,0.1111111111111111,0.4581999999999997,0.2608695640831758,765.6666666666667,0,0.1817025666519516,14,11.442015848612296,3,6,0.3333333296296297,0,3,individual_low,1,True,False,False,False,0.0,0
E1874,5,0,40054.78851092479,1021222896.8943948,0.2926851379906733,0.0,1.9022530578457548,0.3333333333333333,0.5418000000000003,0.26315789335180056,585.0,0,0.1096586390721837,176,12.187220099310593,5,5,0.4999999950000001,0,5,business_large,86,True,False,False,False,0.0,0
E1875,5,0,33454.02700970018,1834232864.3698528,0.9583438595712621,0.2,1.8696719987353678,0.16666666666666666,0.5418000000000003,0.1999999992,1013.0000000000001,0,0.0229006926499358,161,10.651812328254026,7,5,0.5833333284722223,0,7,individual_high,82,False,True,False,False,0.0,0
E1876,4,0,68881.65111706185,3981223071.4360776,0.7292143129238131,0.25,1.8970380142019347,0.19696969696969696,1.5418000000000003,0.1739130427221172,1049.1666666666667,0,0.1965978214147958,38,11.331917116153338,8,4,0.6666666611111112,0,8,individual_low,46,False,True,False,False,0.0,0
E1877,6,0,66596.40502136176,735843496.5628135,-0.030959219643458515,0.16666666666666666,1.9361127129040496,0.10606060606060606,0.4581999999999997,0.22222222139917694,1073.6666666666667,0,0.1465295581359833,25,12.065702280008928,6,6,0.4999999958333334,0,6,individual_low,69,False,True,False,False,0.0,0
E1878,4,0,60940.18513442857,1795965126.7011385,0.7172239407203683,0.25,1.9052017195713886,0.25,1.5418000000000003,0.2857142836734694,389.16666666666663,0,0.041063659991177,111,12.234786499432893,4,4,0.4999999937500001,0,4,business_small,31,False,False,False,True,0.0,0
E1879,7,0,59086.40361196961,686798877.4144211,-1.428512645180507,0.0,1.967730927851935,0.2545454545454545,1.4581999999999997,0.29166666545138886,858.095238095238,0,0.2807627908218298,50,12.489295031824694,4,7,0.36363636033057856,0,4,individual_low,70,False,True,False,False,0.0,0
E1880,6,0,51457.95395741202,2549591570.9343333,0.5856729342446738,0.16666666666666666,1.885499820854687,0.2727272727272727,0.4581999999999997,0.22222222139917694,1445.6666666666665,0,0.2867005986550329,97,12.316103328077844,5,6,0.4545454504132232,0,5,business_small,91,False,True,False,False,0.0,0
E1881,6,1,56513.74302080588,866937726.0086,-0.9669697413346262,0.0,1.9531382756065936,0.1111111111111111,0.4581999999999997,0.9999999833333336,49.66666666666667,0,0.2569818839494107,169,12.52356742363613,4,6,0.3999999960000001,0,4,individual_low,56,True,False,False,False,0.0,0
E1882,6,0,89262.6827983692,6813409718.816925,1.2158458459201584,0.16666666666666666,1.8753047967937857,0.23636363636363636,0.4581999999999997,0.2999999985,722.6666666666666,0,0.2531604901552792,55,13.137036858706104,5,6,0.4545454504132232,0,5,individual_low,89,False,True,False,False,0.0,0
E1883,4,0,95295.0402172225,1753771555.320549,-0.25722953225178996,0.5,1.9512012369896543,0.3055555555555556,1.5418000000000003,0.2666666648888889,393.33333333333337,0,0.0296013827604168,220,12.85103002894517,5,4,0.5555555493827161,0,5,individual_high,93,True,False,False,False,0.0,0
E1884,6,0,26332.607212333765,145060218.45313236,0.1782879791427283,0.0,1.9226621351706534,0.1794871794871795,0.4581999999999997,0.4285714255102041,262.66666666666663,0,0.2980260328747703,324,11.301425409295199,7,6,0.5384615343195267,0,7,business_large,28,False,False,False,True,0.0,0
E1885,4,0,58665.793253607626,2158986843.2736173,0.7223514772420603,0.25,1.9001792732120342,0.21428571428571427,1.5418000000000003,0.1666666659722222,1283.3333333333335,0,0.1201142039591194,145,12.365910720056648,4,4,0.4999999937500001,0,4,business_large,16,False,True,False,False,0.0,0
E1886,4,0,42770.660617004614,2091177845.033367,0.49408738394554785,0.25,1.8950622466533635,0.08888888888888889,1.5418000000000003,0.1666666659722222,1130.0,0,0.048936334760134,259,12.032268856321615,6,4,0.5999999940000001,0,6,individual_low,54,False,False,False,True,0.0,0
E1887,4,0,30773.847165544666,237493648.9970132,-0.3237568721673823,0.0,1.9382379274707395,0.15555555555555556,1.5418000000000003,0.1481481475994513,1229.1666666666667,0,0.2436305184651663,128,11.720722975123035,6,4,0.5999999940000001,0,6,individual_low,53,False,False,False,True,0.0,0
E1888,4,0,38239.423861797935,735589160.9516691,0.6324334684621215,0.0,1.9021199240945825,0.21428571428571427,1.5418000000000003,0.24999999843749998,480.0,0,0.0677192305389173,49,11.716886860679027,4,4,0.4999999937500001,0,4,individual_low,12,True,False,False,False,0.0,0
E1889,5,0,20677.367782432517,439690441.15894353,0.6540942525739792,0.0,1.8776746697599043,0.02564102564102564,0.5418000000000003,0.2272727262396694,788.0,0,0.1578525962008774,339,11.161833589682782,8,5,0.6153846106508877,0,8,business_small,20,False,False,True,False,0.0,0
E1890,7,0,41607.55340103999,1916056630.418616,1.2313774375405642,0.14285714285714285,1.8581567244731712,0.16363636363636364,1.4581999999999997,0.3043478247637051,759.0476190476192,0,0.0384048195610309,325,12.451708075348643,4,7,0.36363636033057856,0,4,individual_high,82,False,False,False,True,0.14285714285714285,1
E1891,6,0,47048.58525509235,3318019635.0990887,1.1566436673068345,0.16666666666666666,1.8630452053058129,0.35555555555555557,0.4581999999999997,0.24999999895833333,895.0,0,0.1423937169827665,19,12.385346656094143,4,6,0.3999999960000001,0,4,business_large,34,False,True,False,False,0.0,0
E1892,7,0,46721.21683930948,1350863664.0855243,1.133020925068497,0.14285714285714285,1.8700038538149906,0.24242424242424243,1.4581999999999997,0.3043478247637051,1139.047619047619,0,0.1674424480208826,173,12.601231395041808,5,7,0.4166666631944445,0,5,business_large,53,True,False,False,False,0.14285714285714285,1
E1893,5,0,41336.29032524851,1142162811.2729928,0.9010632517268372,0.0,1.8841349551438489,0.37777777777777777,0.5418000000000003,0.312499998046875,368.0,0,0.1337771879854028,282,12.086636060039144,5,5,0.4999999950000001,0,5,individual_low,64,False,False,False,True,0.0,0
E1894,5,0,30129.526935321563,387150551.3705977,0.23092800213510375,0.0,1.92560731469346,0.35555555555555557,0.5418000000000003,0.17857142793367348,1227.0,0,0.0208460474257958,25,11.922705481633926,5,5,0.4999999950000001,0,5,individual_high,23,False,True,False,False,0.0,0
E1895,6,0,52256.07883503693,1757857640.9159882,0.42155841050016274,0.16666666666666666,1.8938160839321363,0.18181818181818182,0.4581999999999997,0.28571428435374147,632.0,0,0.145481709174829,159,11.995248972974279,6,6,0.4999999958333334,0,6,business_large,27,True,False,False,False,0.0,0
E1896,6,0,58054.00909469731,1861690043.7309654,0.7864283595184313,0.16666666666666666,1.8868360837330336,0.19696969696969696,0.4581999999999997,0.2608695640831758,843.0,0,0.1406828530322447,9,12.553881803905453,6,6,0.4999999958333334,0,6,business_large,17,False,True,False,False,0.0,0
E1897,7,0,46649.75050842389,1770145096.1809838,0.5044134106354745,0.14285714285714285,1.8804891048554824,0.3076923076923077,1.4581999999999997,0.29166666545138886,911.4285714285716,0,0.0784860831872021,81,12.356331045405826,7,7,0.49999999642857146,1,7,individual_low,48,False,False,False,True,0.14285714285714285,1
E1898,9,0,58783.10446437731,1363862784.7904603,0.13685269505722328,0.1111111111111111,1.9084070199449703,0.21794871794871795,3.4581999999999997,0.3461538448224852,1163.611111111111,0,0.2764804798972309,255,12.55629886602987,5,9,0.35714285459183676,1,5,individual_low,21,False,False,False,True,0.2222222222222222,1
E1899,5,0,41254.637732089075,871160108.1575972,0.10898110705372728,0.0,1.9245993355612916,0.15151515151515152,0.5418000000000003,0.5555555493827161,143.0,0,0.1253376998094768,104,12.19275847867446,7,5,0.5833333284722223,0,7,individual_high,50,True,False,False,False,0.0,0
E1900,6,0,22924.165295594674,150697321.90169722,0.015346949618096475,0.0,1.9210513513471046,0.2545454545454545,0.4581999999999997,0.3333333314814815,540.0,0,0.2592347388589155,139,11.603822636403276,5,6,0.4545454504132232,0,5,individual_low,40,False,True,False,False,0.0,0
E1901,7,0,50972.14070318385,2018137459.662451,1.2062512948761157,0.14285714285714285,1.8656601106194508,0.21794871794871795,1.4581999999999997,0.3684210506925208,362.85714285714283,0,0.0328991488900325,201,12.656488650371552,6,7,0.46153845798816573,0,6,individual_low,95,False,False,False,True,0.0,0
E1902,5,0,23122.96628187093,71671182.58747424,-0.559333022229385,0.0,1.9446297600530793,0.15151515151515152,0.5418000000000003,0.2173913034026465,1118.0,0,0.0956631852618544,343,11.328749105374825,7,5,0.5833333284722223,0,7,individual_low,3,True,False,False,False,0.0,0
E1903,5,0,23850.205565150194,245102543.65064448,0.12331872267485892,0.0,1.908685473196898,0.10256410256410256,0.5418000000000003,0.23809523696145124,717.0,0,0.052899256130412,23,11.427982344508814,8,5,0.6153846106508877,0,8,business_small,17,False,False,False,True,0.2,1
E1904,6,0,45493.481606286914,2847409026.821073,0.7764377470334108,0.16666666666666666,1.8728664965962842,0.14285714285714285,0.4581999999999997,0.28571428435374147,578.6666666666667,0,0.1225232363544577,45,12.500273410737968,2,6,0.24999999687500005,0,2,individual_low,61,True,False,False,False,0.0,0
E1905,7,0,66582.12538844129,4755594204.995025,1.208522106994405,0.14285714285714285,1.863680336611603,0.1282051282051282,1.4581999999999997,0.24137930951248512,1061.4285714285716,0,0.0334910061512635,216,12.519273540522372,6,7,0.46153845798816573,0,6,individual_low,50,False,False,False,True,0.0,0
E1906,6,1,28957.69213017965,1746516621.0158896,1.1056700418936594,0.16666666666666666,1.8565151155908814,0.12727272727272726,0.4581999999999997,0.3333333314814815,795.0,0,0.1323104417536861,54,12.065356376421278,6,6,0.4999999958333334,1,6,individual_low,90,False,False,True,False,0.16666666666666666,1
E1907,3,0,25818.109907999915,155308146.37219626,0.38197541742257624,0.0,1.9300995238263725,0.1111111111111111,2.5418000000000003,0.1304347820415879,1690.0,0,0.1061612230344709,77,0.0,6,3,0.6666666592592594,0,6,business_large,87,False,False,False,True,0.0,0
E1908,5,0,53210.462513415354,5116301191.836635,0.9558494663404835,0.2,1.8741156503138747,0.21428571428571427,0.5418000000000003,0.35714285459183676,340.0,0,0.0669945141822015,158,12.193071907024207,3,5,0.3749999953125001,0,3,business_large,6,False,False,False,True,0.0,0
E1909,5,0,34924.35013670236,1356463711.527098,0.4474107717467233,0.0,1.8867996845844914,0.3111111111111111,0.5418000000000003,0.2941176453287197,543.0,0,0.1926538235850945,343,10.64851637054348,5,5,0.4999999950000001,0,5,individual_high,28,False,False,False,True,0.0,0
E1910,5,0,91111.41623587192,11195400235.316343,0.7206437501548476,0.4,1.8877472637670871,0.2222222222222222,0.5418000000000003,0.18518518449931412,1098.0,0,0.2852734464443496,271,11.932391407856663,4,5,0.4444444395061729,0,4,individual_high,72,False,False,False,True,0.0,0
E1911,5,0,18061.371249270742,268573076.48735327,0.7504699991666951,0.0,1.8750443816528855,0.07272727272727272,0.5418000000000003,0.4999999950000001,190.0,0,0.062134042064876,147,11.132116073226882,6,5,0.5454545404958678,0,6,business_large,55,True,False,False,False,0.0,0
E1912,3,0,106480.26489005722,1686217225.7335398,-0.3663681255321889,0.6666666666666666,1.9686672697538354,0.24444444444444444,2.5418000000000003,0.1304347820415879,1623.333333333333,0,0.2135372519695351,37,12.674330359897416,7,3,0.6999999930000002,0,7,individual_low,58,False,False,True,False,0.0,0
E1913,7,0,37452.47139992055,725146125.1434094,0.2782500930382534,0.0,1.8891491318741143,0.24242424242424243,1.4581999999999997,0.27999999888,954.7619047619048,0,0.2227142667770228,110,12.088434703488652,5,7,0.4166666631944445,0,5,individual_low,45,False,False,False,True,0.14285714285714285,1
E1914,5,1,49996.80594313489,1837333904.2047822,0.04042289221089406,0.2,1.9151411048049958,0.39285714285714285,0.5418000000000003,0.20833333246527777,998.0000000000001,0,0.1494361549277587,14,11.686831368845482,3,5,0.3749999953125001,0,3,individual_low,72,False,True,False,False,0.0,0
E1915,5,0,50285.962374775976,2644501906.4021883,0.8715909023001105,0.2,1.8803945449777668,0.16666666666666666,0.5418000000000003,0.24999999874999998,727.0,0,0.26930050383017,77,12.329255687494177,7,5,0.5833333284722223,0,7,individual_low,19,True,False,False,False,0.0,0
E1916,4,0,52861.194824622486,635554817.8024226,-0.5301805440638553,0.0,1.95359832580769,0.2857142857142857,1.5418000000000003,0.21052631468144042,769.1666666666667,0,0.289917019819452,75,11.849562571057195,4,4,0.4999999937500001,0,4,individual_low,29,True,False,False,False,0.0,0
E1917,3,0,44966.26362306285,127792601.62909092,0.3610460863488416,0.0,1.957566214977935,0.10909090909090909,2.5418000000000003,0.3749999953125001,190.0,0,0.1086739356161548,327,0.0,8,3,0.7272727206611571,0,8,business_large,23,False,True,False,False,0.0,0
E1918,23,1,44193.46207281722,495241757.64463097,0.9913755137676588,0.043478260869565216,1.8630491396505204,0.03225806451612903,17.458199999999998,1.1499999942499999,353.3992094861659,0,0.8247669362976472,261,13.4605564747153,9,23,0.2812499991210937,1,9,business_small,32,False,False,False,True,0.782608695652174,1
E1919,7,0,33345.30774216996,1781939856.9158003,1.4052214107172976,0.14285714285714285,1.8476111506438673,0.14545454545454545,1.4581999999999997,0.26923076819526626,956.6666666666667,0,0.1986637853700336,196,11.928462436366678,4,7,0.36363636033057856,0,4,individual_high,10,False,True,False,False,0.0,0
E1920,5,0,48330.08126311141,1695633562.359707,0.9780660226135773,0.2,1.8827869376614372,0.23636363636363636,0.5418000000000003,0.312499998046875,573.0,0,0.1210906578757513,218,12.299521462149931,6,5,0.5454545404958678,0,6,business_large,91,False,True,False,False,0.0,0
E1921,6,0,52486.833424148,2391633272.2888956,0.7098269856271746,0.16666666666666666,1.881655133811219,0.2,0.4581999999999997,0.2727272714876033,609.6666666666665,0,0.0950373223483842,62,12.078650798756644,4,6,0.3999999960000001,0,4,individual_low,49,False,False,False,True,0.0,0
E1922,7,1,44437.907395702015,1354465078.8552406,-0.04771810406326868,0.0,1.924148673878934,0.08974358974358974,1.4581999999999997,0.24999999910714285,926.1904761904764,0,0.280123259468344,360,12.523046725958913,6,7,0.46153845798816573,0,6,individual_low,65,False,True,False,False,0.0,0
E1923,4,1,39124.72184659818,1522623656.4940567,0.02194756859607489,0.0,1.9235746347058873,0.027777777777777776,1.5418000000000003,0.15999999936,1140.0,0,0.2369944647938025,31,11.955687080939452,5,4,0.5555555493827161,0,5,business_small,29,False,False,False,True,0.0,0
