entity_id,profile_type,country,agent_id,kyc_risk_score,dormancy_period
E2594,individual_low,US,81,0.2197185137571767,24
E2595,business_large,ASIA,51,0.1033114171213603,352
E2596,individual_low,US,3,0.19927769314204127,356
E2597,individual_low,EU,14,0.2697836377608999,116
E2598,business_large,US,49,0.21796763616727857,198
E2599,individual_low,US,77,0.21330681528067322,278
E2600,business_small,EU,91,0.11459119752498477,69
E2601,individual_low,US,1,0.27342879265146025,334
E2602,business_small,ASIA,57,0.6454297683437453,316
E2603,business_large,US,17,0.0615841069859102,353
E2604,individual_low,US,50,0.10926718011795115,13
E2605,business_small,EU,98,0.19504686622154818,28
E2606,individual_low,US,14,0.258503395858352,143
E2607,business_small,US,59,0.03962363470419512,342
E2608,individual_low,ASIA,81,0.2441406531780489,9
E2609,individual_low,US,3,0.24384701840069853,46
E2610,individual_low,ASIA,98,0.17607580697702582,259
E2611,individual_low,US,40,0.22819438187340768,11
E2612,business_large,US,89,0.05456420944547621,297
E2613,individual_low,ASIA,66,0.05087580024621402,225
E2614,individual_low,US,34,0.25884001023861813,259
E2615,individual_high,US,90,0.14944453117037007,83
E2616,individual_low,US,95,0.07378116427585472,347
E2617,business_small,US,9,0.2066191072818971,347
E2618,business_large,ASIA,94,0.2675625500802663,5
E2619,individual_high,US,84,0.18969679378327495,246
E2620,business_large,ASIA,21,0.10420351288200516,34
E2621,business_small,ASIA,93,0.14497132958790435,174
E2622,individual_low,EU,25,0.22568083828360186,64
E2623,business_small,HIGH_RISK,44,0.020250368661716256,146
E2624,business_small,US,25,0.06514935478693268,56
E2625,business_small,HIGH_RISK,9,0.13877495599483416,192
E2626,business_large,US,62,0.1812722892291296,12
E2627,individual_high,EU,26,0.10174967731269734,17
E2628,business_large,EU,57,0.08951727656096421,245
E2629,business_small,US,37,0.012415258709916388,162
E2630,individual_high,EU,16,0.009780531615434263,342
E2631,business_small,ASIA,37,0.08360845629084768,113
E2632,individual_low,US,76,0.1591518300268629,281
E2633,business_large,US,24,0.16691144893362345,232
E2634,business_small,ASIA,26,0.14820824786006065,165
E2635,individual_low,EU,20,0.12296420520085027,321
E2636,individual_low,HIGH_RISK,9,0.07568747677839623,25
E2637,business_small,ASIA,87,0.12020832947783465,125
E2638,individual_low,HIGH_RISK,29,0.041627989615654046,312
E2639,individual_low,ASIA,31,0.03457776870781104,280
E2640,individual_high,US,19,0.08998297704413742,285
E2641,individual_low,US,20,0.29860463892816586,282
E2642,individual_high,ASIA,87,0.09794908425491954,138
E2643,individual_low,EU,27,0.28093691710653157,100
E2644,individual_low,US,94,0.1176786437303082,10
E2645,business_small,US,85,0.1317029973598828,215
E2646,business_small,HIGH_RISK,44,0.23911886496066884,29
E2647,individual_low,EU,35,0.02809149823423701,93
E2648,individual_low,EU,71,0.05469399707809185,115
E2649,business_small,EU,22,0.2921520794925644,270
E2650,individual_low,US,74,0.1517752019882084,290
E2651,individual_low,US,87,0.013292904662589089,38
E2652,individual_low,US,15,0.014214219916815152,23
E2653,business_large,US,94,0.2721722051332178,263
E2654,business_small,ASIA,98,0.26200952686761525,42
E2655,business_small,EU,13,0.13751973208353002,169
E2656,business_small,ASIA,4,0.048966625783379625,339
E2657,business_small,ASIA,82,0.2490853819087439,168
E2658,individual_high,US,56,0.09738003218389514,302
E2659,business_small,EU,23,0.1257175195989286,25
E2660,individual_low,EU,97,0.2047429137147954,179
E2661,business_small,ASIA,98,0.10601950602229633,149
E2662,business_small,US,34,0.1886009780094879,132
E2663,business_small,EU,99,0.26558481313277527,142
E2664,individual_low,EU,17,0.23921198063234322,163
E2665,individual_low,US,28,0.11448332216014812,100
E2666,business_small,US,14,0.08638096641112043,62
E2667,business_small,EU,34,0.0856531346218677,92
E2668,business_large,ASIA,75,0.10457734511297491,206
E2669,individual_low,US,57,0.1480550960174317,310
E2670,business_small,EU,77,0.12497924420818292,71
E2671,business_small,US,97,0.03990120629629735,59
E2672,business_large,ASIA,55,0.04903675750017249,28
E2673,business_small,US,66,0.10287888281945502,18
E2674,business_small,ASIA,98,0.1686192300176572,72
E2675,business_small,US,93,0.1777991850400484,356
E2676,business_small,US,37,0.145862119468989,245
E2677,business_large,US,68,0.22163276436225438,312
E2678,individual_low,US,76,0.22117463662702097,323
E2679,individual_low,EU,26,0.6699892278432997,288
E2680,business_large,US,61,0.037332243228283275,358
E2681,business_small,ASIA,92,0.15905243093013696,182
E2682,business_small,US,67,0.11444071919814978,196
E2683,individual_high,US,84,0.04137689692911099,243
E2684,individual_low,US,74,0.29454516298945177,327
E2685,business_small,US,52,0.11092661678403067,117
E2686,business_small,US,18,0.18773935188636928,81
E2687,individual_low,EU,53,0.147038658400979,246
E2688,individual_low,EU,63,0.04284848376502983,233
E2689,business_large,EU,53,0.01666308701177117,364
E2690,individual_low,EU,27,0.18773082452458767,152
E2691,business_large,EU,31,0.07410656110436567,271
E2692,individual_low,US,91,0.0730961998841145,34
E2693,business_small,EU,1,0.28709285691309316,212
E2694,business_large,HIGH_RISK,6,0.13853199129338742,210
E2695,business_small,EU,11,0.008827819950206772,138
E2696,individual_high,EU,34,0.10195281454494204,188
E2697,business_small,US,84,0.175347462675668,299
E2698,individual_low,ASIA,63,0.09857022555513624,251
E2699,individual_low,ASIA,53,0.008055586210242693,149
E2700,business_large,EU,85,0.1332933796400206,340
E2701,business_small,HIGH_RISK,85,0.03177190085243335,218
E2702,business_small,US,18,0.1857480073988113,81
E2703,individual_low,US,21,0.1858761300668064,189
E2704,individual_low,ASIA,19,0.011327741879520214,233
E2705,individual_low,ASIA,4,0.08719987847981317,175
E2706,business_small,US,77,0.12410587912170115,231
E2707,business_small,US,82,0.16507922935775338,357
E2708,business_small,US,29,0.08881902891245853,62
E2709,business_large,US,25,0.08632395376541944,236
E2710,individual_low,ASIA,56,0.2949045468750778,32
E2711,individual_low,EU,77,0.012558838716269971,212
E2712,individual_low,US,63,0.29671362422734554,59
E2713,individual_high,US,27,0.014325582323518958,1
E2714,individual_low,US,60,0.08650242833840575,56
E2715,business_large,US,83,0.148107256490805,300
E2716,individual_low,EU,49,0.04298950290429756,286
E2717,business_large,HIGH_RISK,65,0.04045390875561715,137
E2718,individual_high,ASIA,38,0.07689381397828375,278
E2719,business_large,US,83,0.29205215507207083,213
E2720,business_small,ASIA,52,0.11403505766236924,238
E2721,business_large,ASIA,1,0.16979845148075753,284
E2722,individual_low,ASIA,40,0.21128742071449388,30
E2723,business_small,EU,81,0.22266655065726312,205
E2724,business_large,US,21,0.20641228990360644,273
E2725,individual_low,US,86,0.10107845795751745,10
E2726,individual_low,US,15,0.03351834820681874,358
E2727,individual_high,US,50,0.08451494259996326,46
E2728,business_large,US,48,0.06308856803085199,2
E2729,business_small,EU,32,0.04088319146079503,129
E2730,business_small,ASIA,49,0.007349019525485612,71
E2731,individual_low,EU,68,0.28071775471752425,158
E2732,individual_low,US,45,0.27631031596360145,129
E2733,business_large,HIGH_RISK,32,0.015125101689050778,21
E2734,individual_low,HIGH_RISK,4,0.05192537184612054,134
E2735,business_small,ASIA,65,0.04185014143883809,19
E2736,business_large,HIGH_RISK,97,0.0843668803264552,219
E2737,individual_low,EU,71,0.06122066114362233,332
E2738,business_small,HIGH_RISK,73,0.2837560612193565,129
E2739,individual_low,US,65,0.025251130968061152,31
E2740,business_small,US,80,0.06350124810135097,89
E2741,individual_low,US,18,0.02421699137487433,258
E2742,business_small,US,54,0.2941156045933309,297
E2743,individual_low,US,47,0.2755240527291015,332
E2744,individual_high,EU,6,0.21498947692962328,248
E2745,business_small,ASIA,66,0.127791909665974,172
E2746,individual_low,EU,9,0.05705344065719776,356
E2747,business_small,US,68,0.06644691750604272,46
E2748,individual_low,ASIA,23,0.13291200256680344,196
E2749,business_small,EU,43,0.23046680140094447,33
E2750,individual_low,US,51,0.07941884879968766,253
E2751,business_small,EU,72,0.093237573760394,247
E2752,individual_low,US,25,0.17998328742134118,41
E2753,individual_high,US,80,0.07131880868347608,288
E2754,individual_low,HIGH_RISK,35,0.17526558638784107,122
E2755,business_small,US,17,0.11613926798168536,26
E2756,individual_low,EU,18,0.01031046177040441,58
E2757,business_large,ASIA,27,0.12081038586958916,146
E2758,business_large,ASIA,15,0.27585758385574344,114
E2759,individual_low,US,81,0.08793356374003818,198
E2760,business_small,US,69,0.0968497168309407,127
E2761,individual_low,US,80,0.019782266417786066,152
E2762,individual_low,EU,15,0.18451423457078828,270
E2763,business_small,EU,42,0.25477270928950163,338
E2764,business_small,US,34,0.1058768679279305,82
E2765,business_small,HIGH_RISK,48,0.07207366725599652,22
E2766,individual_low,EU,83,0.28698355624915756,10
E2767,individual_low,US,8,0.22352178437744652,186
E2768,individual_low,EU,10,0.17014906778497937,115
E2769,business_small,EU,5,0.09165934990346522,161
E2770,business_small,US,48,0.06623940539292025,102
E2771,business_small,US,26,0.21472321170014017,242
E2772,individual_low,ASIA,86,0.15653664514120325,6
E2773,individual_low,EU,23,0.1561799450408943,361
E2774,individual_low,EU,62,0.02211294560167314,171
E2775,individual_low,EU,13,0.15365834302788178,255
E2776,individual_low,US,9,0.2468232093118481,246
E2777,business_large,US,20,0.2840397833387277,191
E2778,business_large,EU,92,0.03200471924452054,113
E2779,business_small,US,57,0.18934956320972124,22
E2780,individual_high,US,24,0.17050417523947406,357
E2781,individual_low,ASIA,33,0.2670937472844425,313
E2782,business_large,HIGH_RISK,20,0.22537320905546143,275
E2783,individual_low,ASIA,60,0.2895785607495939,135
E2784,business_large,ASIA,48,0.2880097612745989,356
E2785,individual_high,US,64,0.06770552800356623,194
E2786,individual_low,HIGH_RISK,30,0.21760526157012663,257
E2787,business_large,US,73,0.15915692740946832,277
E2788,individual_low,HIGH_RISK,17,0.06438059856459162,69
E2789,business_small,HIGH_RISK,14,0.05846072466522022,358
E2790,business_small,ASIA,19,0.02432530237988595,359
E2791,individual_low,HIGH_RISK,71,0.2386635829256067,35
E2792,individual_high,EU,59,0.09735143418600285,107
E2793,business_small,US,67,0.25709065059868996,23
E2794,business_small,EU,97,0.18249460980696436,139
E2795,individual_low,EU,44,0.2020900064515382,21
E2796,business_large,US,32,0.08750212488305899,338
E2797,individual_low,EU,11,0.13718828381870507,328
E2798,individual_low,HIGH_RISK,2,0.12369527342493745,203
E2799,individual_low,US,90,0.07070659917738036,223
E2800,individual_low,ASIA,68,0.24975365055803775,222
E2801,individual_low,HIGH_RISK,17,0.18662535174198633,80
E2802,business_large,HIGH_RISK,81,0.011229593235921043,329
E2803,individual_low,HIGH_RISK,92,0.24597510581360651,190
E2804,individual_low,EU,94,0.031811326808577435,285
E2805,individual_low,HIGH_RISK,40,0.12110893005976776,146
E2806,business_small,ASIA,87,0.17137707048911335,281
E2807,business_large,US,46,0.0022953736983653992,10
E2808,individual_low,EU,88,0.19587243163288082,275
E2809,individual_low,ASIA,93,0.19791088186807712,55
E2810,individual_low,US,4,0.19575789513979402,172
E2811,individual_low,EU,38,0.04904038143188314,302
E2812,individual_low,EU,63,0.07671969803206481,203
E2813,individual_high,US,29,0.07421274585982207,344
E2814,individual_low,EU,19,0.2880200949538911,247
E2815,business_small,ASIA,91,0.020258456167763183,313
E2816,individual_low,EU,29,0.1286284523110512,265
E2817,business_large,US,35,0.2613761717460582,21
E2818,business_large,US,70,0.23083979833431478,326
E2819,business_small,US,23,0.24673263739467802,23
E2820,individual_low,HIGH_RISK,46,0.2916880752366999,193
E2821,individual_low,US,44,0.11617854368195667,95
E2822,individual_high,EU,48,0.09289658231413835,262
E2823,business_small,US,52,0.009197847045059193,71
E2824,individual_high,US,8,0.045005808536958625,242
E2825,business_large,ASIA,55,0.16860439636290722,37
E2826,business_large,ASIA,66,0.04729817851600202,88
E2827,individual_low,US,77,0.2208915047942732,27
E2828,business_small,EU,40,0.011169781474781247,91
E2829,individual_low,US,85,0.07784640697136457,53
E2830,individual_low,EU,31,0.2086359370165466,158
E2831,individual_high,EU,48,0.07665084727171913,227
E2832,individual_low,US,61,0.2186281392673392,40
E2833,business_large,US,52,0.29875916262921054,36
E2834,individual_low,US,38,0.23912518663473106,124
E2835,individual_high,HIGH_RISK,91,0.10255063762830076,178
E2836,business_small,HIGH_RISK,36,0.2701775701884784,331
E2837,business_small,US,87,0.01535392070046283,36
E2838,individual_low,ASIA,55,0.21750204733419362,100
E2839,business_large,US,85,0.006996699468802514,30
E2840,business_small,US,13,0.052366648607089505,189
E2841,individual_high,ASIA,37,0.29627572246157236,145
E2842,individual_low,HIGH_RISK,47,0.1082654737482921,89
E2843,individual_high,HIGH_RISK,90,0.24614981344927161,5
E2844,business_large,EU,71,0.1128260138506806,138
E2845,business_small,US,22,0.2520085352393447,94
E2846,business_large,ASIA,39,0.28963186803803226,118
E2847,individual_high,US,87,0.13066087302574994,119
E2848,individual_low,EU,58,0.1678047575544838,122
E2849,individual_low,US,30,0.18859184698907033,284
E2850,individual_low,EU,18,0.28045044065257063,178
E2851,business_small,US,18,0.07702322623036736,324
E2852,business_small,US,74,0.183374811850118,6
E2853,individual_low,HIGH_RISK,39,0.09741606846694274,311
E2854,individual_high,US,94,0.06507995405472584,126
E2855,individual_high,EU,26,0.02547610170696425,76
E2856,individual_high,US,71,0.18621325912078465,233
E2857,individual_low,US,7,0.2646256436614705,317
E2858,individual_low,US,69,0.10541786665335377,73
E2859,individual_low,US,65,0.1658005608578932,270
E2860,individual_low,ASIA,46,0.19264013858823473,308
E2861,individual_low,US,18,0.12439505333856118,119
E2862,individual_low,HIGH_RISK,13,0.2710043551098174,34
E2863,business_small,EU,25,0.10882654836035296,206
E2864,individual_low,EU,8,0.037503246026953097,269
E2865,business_large,EU,74,0.04320610741550986,92
E2866,individual_low,EU,32,0.26725728435231383,176
E2867,individual_low,ASIA,17,0.2964024128543879,273
E2868,individual_low,US,79,0.08668135517151508,178
E2869,individual_low,US,79,0.04308081769641343,128
E2870,business_large,ASIA,48,0.14466368452686282,124
E2871,individual_low,HIGH_RISK,63,0.21285841907297937,26
E2872,business_large,ASIA,40,0.1837208724308916,63
E2873,business_large,EU,84,0.2853324546247838,59
E2874,business_small,ASIA,15,0.2453333651914884,218
E2875,business_small,EU,99,0.2606916495192006,216
E2876,business_small,EU,6,0.16250014765472107,168
E2877,individual_low,US,94,0.09818255799943501,148
E2878,business_small,EU,63,0.21052080313817373,269
E2879,individual_low,US,8,0.13171591198541852,115
E2880,individual_low,US,95,0.08632627216869737,244
E2881,individual_high,ASIA,32,0.04568120570168925,147
E2882,business_small,US,45,0.1583622623668687,91
E2883,business_large,US,52,0.17827607015997562,84
E2884,individual_low,US,79,0.17063570479625248,86
E2885,business_large,HIGH_RISK,82,0.7307944656451367,283
E2886,individual_low,EU,13,0.17099619586162293,339
E2887,individual_low,EU,24,0.05052423204154231,23
E2888,individual_low,ASIA,40,0.1991142496354407,88
E2889,individual_high,ASIA,14,0.12881519899966,36
E2890,individual_low,US,92,0.25463657632174663,341
E2891,business_small,EU,75,0.2334797234381336,270
E2892,business_large,ASIA,70,0.21731461545499012,11
E2893,individual_high,EU,62,0.21022112980029067,94
E2894,individual_high,US,89,0.1681464118434306,30
E2895,business_large,ASIA,61,0.0183340728385033,349
E2896,business_small,EU,1,0.1966468870599003,232
E2897,individual_high,US,89,0.14007665326911456,339
E2898,individual_low,EU,66,0.1408664141980599,327
E2899,business_large,US,32,0.1137066586398809,299
E2900,business_small,US,13,0.27872127445251316,285
E2901,individual_low,ASIA,33,0.07483538008572971,34
E2902,individual_low,US,32,0.09497833602293389,20
E2903,business_large,EU,56,0.2889122348206868,110
E2904,individual_low,EU,24,0.2430461205830094,318
E2905,business_large,US,91,0.0042259236488609965,347
E2906,individual_low,HIGH_RISK,4,0.27183227995856213,144
E2907,business_small,US,88,0.0679941896499211,11
E2908,individual_low,US,23,0.21177976174981902,243
E2909,individual_high,US,29,0.16592193221016463,145
E2910,business_large,US,98,0.1610435650808352,238
E2911,individual_high,US,21,0.21537639701781575,91
E2912,business_small,ASIA,30,0.06215444156833191,315
E2913,individual_low,HIGH_RISK,90,0.047707539229927966,322
E2914,individual_low,US,20,0.19557378201988557,114
E2915,individual_low,EU,16,0.08717376867139867,14
E2916,business_small,ASIA,67,0.29218506229732827,271
E2917,individual_low,ASIA,49,0.135453551722402,21
E2918,individual_low,EU,58,0.03347910600208957,117
E2919,individual_high,US,44,0.2057445498516134,94
E2920,business_small,US,25,0.09184778773983938,256
E2921,business_small,ASIA,23,0.04457622828642066,330
E2922,individual_low,ASIA,59,0.12684700886697628,261
E2923,individual_low,US,1,0.28926668342618345,86
E2924,business_large,US,97,0.12342917291613899,317
E2925,individual_low,HIGH_RISK,15,0.10420012971931904,57
E2926,business_large,ASIA,81,0.13335268862079122,229
E2927,business_large,HIGH_RISK,98,0.003634711679894509,107
E2928,business_small,ASIA,81,0.03993046157958422,18
E2929,individual_low,US,52,0.2549023854403823,364
E2930,business_large,EU,58,0.2934103236283541,140
E2931,business_small,EU,41,0.04738244568110441,159
E2932,business_small,US,44,0.1606553455160725,99
E2933,individual_low,EU,4,0.2899000301416931,264
E2934,individual_low,ASIA,77,0.04697441285368915,237
E2935,individual_low,US,68,0.05589288525073507,237
E2936,business_small,ASIA,7,0.2780449061785195,48
E2937,business_small,EU,46,0.21170629393571475,164
E2938,individual_low,HIGH_RISK,9,0.04559000605264822,286
E2939,individual_high,US,87,0.11804780133558292,58
E2940,individual_low,US,33,0.016880983264413164,182
E2941,business_small,EU,33,0.12980146017530825,146
E2942,business_large,US,84,0.2333704483461111,300
E2943,individual_low,ASIA,4,0.16619161637583815,95
E2944,individual_low,ASIA,65,0.19423263654486092,42
E2945,individual_low,US,34,0.09804603966006277,353
E2946,business_small,EU,91,0.0484187753234379,256
E2947,business_small,EU,85,0.003935002732045323,212
E2948,business_large,US,88,0.2463937032988036,188
E2949,individual_low,HIGH_RISK,79,0.19099636780373636,130
E2950,business_large,ASIA,99,0.06879637238630651,346
E2951,individual_low,EU,64,0.12553018802318844,299
E2952,business_small,ASIA,25,0.24043298061843427,288
E2953,individual_low,EU,55,0.1616100558274157,136
E2954,business_large,HIGH_RISK,9,0.09004796293379348,29
E2955,business_small,EU,17,0.08015535515120564,145
E2956,business_small,ASIA,21,0.06528420733464768,311
E2957,business_large,ASIA,60,0.24711896404025094,104
E2958,individual_low,US,13,0.17455810520539874,286
E2959,individual_low,ASIA,3,0.21274714971043926,190
E2960,business_large,US,68,0.258036132419224,177
E2961,individual_low,US,4,0.29605851075906486,344
E2962,individual_low,US,92,0.07484507595923458,238
E2963,individual_high,HIGH_RISK,7,0.05427074623737388,0
E2964,business_small,ASIA,26,0.13859950283818454,109
E2965,individual_low,ASIA,75,0.01052138384355975,337
E2966,individual_low,ASIA,24,0.23751536446905847,274
E2967,individual_low,EU,10,0.26512799965031464,233
E2968,individual_high,HIGH_RISK,13,0.2058119096244085,63
E2969,business_large,EU,44,0.0803985073690828,243
E2970,business_large,US,39,0.03694664219663717,52
E2971,business_small,US,19,0.1146432563759665,261
E2972,individual_low,ASIA,51,0.250000686151576,16
E2973,business_large,ASIA,19,0.1043483411358344,301
E2974,business_small,US,76,0.010276372087991991,233
E2975,individual_low,US,52,0.08228411286753957,72
E2976,business_large,ASIA,86,0.29698368302271694,356
E2977,business_small,US,47,0.20300062669976496,90
E2978,business_small,ASIA,30,0.27025644899313833,5
E2979,business_small,HIGH_RISK,46,0.23245958025033225,197
E2980,individual_low,EU,76,0.1619116545979892,364
E2981,individual_low,US,93,0.04460666171849409,195
E2982,business_small,ASIA,21,0.1045933435067153,295
E2983,individual_low,ASIA,75,0.17512206758226664,346
E2984,individual_high,EU,48,0.2611897046195976,321
E2985,business_small,HIGH_RISK,62,0.08060251375946989,136
E2986,business_small,US,58,0.036368060802068856,266
E2987,individual_high,EU,18,0.16764969526644521,115
E2988,business_small,ASIA,59,0.0529503667554167,42
E2989,business_large,ASIA,91,0.183108530796572,230
E2990,business_small,US,48,0.0790564327451196,57
E2991,individual_low,ASIA,63,0.0692889012901874,205
E2992,individual_low,EU,12,0.11975422949666732,293
E2993,individual_low,US,87,0.17795752726738376,93
E2994,individual_low,US,34,0.1635953018847939,35
E2995,individual_low,ASIA,61,0.07342034317049416,229
E2996,individual_low,US,87,0.2673350023360128,226
E2997,individual_high,US,53,0.03296459092056031,182
E2998,business_large,US,25,0.01184026892230059,261
E2999,individual_low,ASIA,62,0.18081188082185926,130
E3000,business_small,EU,4,0.03702215041964294,64
E3001,business_small,ASIA,94,0.15146724428368832,185
E3002,individual_low,US,94,0.8726933207170069,355
E3003,business_large,EU,13,0.20957408143583703,185
E3004,business_small,EU,42,0.18523697411932813,273
E3005,individual_low,ASIA,49,0.1724415674616842,150
E3006,business_small,HIGH_RISK,78,0.05386177565987783,351
E3007,individual_low,US,56,0.1297943473884313,150
E3008,business_small,EU,47,0.8089637017427099,235
E3009,individual_low,US,8,0.2859222966666188,325
E3010,business_large,EU,55,0.07269606941121749,94
E3011,individual_high,US,88,0.14145491141881542,133
E3012,business_small,US,18,0.281423808982875,161
E3013,individual_low,US,35,0.2367541957317945,43
E3014,business_small,EU,89,0.2893545717853269,299
E3015,business_small,US,81,0.1824990765440973,282
E3016,individual_high,ASIA,32,0.10013605642378022,355
E3017,business_small,EU,24,0.2479949326392177,239
E3018,individual_high,US,7,0.08743688141201118,51
E3019,business_large,ASIA,13,0.049431840573565776,280
E3020,individual_high,US,91,0.2118866442117022,73
E3021,business_large,EU,69,0.1916866990603078,294
E3022,business_large,EU,90,0.2636846707786186,237
E3023,individual_high,US,42,0.2885774273448152,166
E3024,individual_low,US,31,0.2571592761673662,139
E3025,individual_high,US,74,0.018006539276481225,138
E3026,business_large,HIGH_RISK,26,0.19935402989468046,234
E3027,individual_low,EU,86,0.2354197238592137,2
E3028,business_small,EU,76,0.29457861730505297,255
E3029,business_large,EU,32,0.11239838985379011,277
E3030,individual_low,US,91,0.050964476181344365,3
E3031,business_small,EU,97,0.25587991853916636,269
E3032,individual_low,ASIA,52,0.0952400230897666,211
E3033,individual_low,US,20,0.17946056873815766,215
E3034,business_small,US,40,0.11696842926389994,269
E3035,individual_low,US,59,0.12069787702759835,15
E3036,individual_low,EU,77,0.21973934375323548,63
E3037,business_large,HIGH_RISK,14,0.1084425376019816,238
E3038,individual_low,US,44,0.2079225338911461,15
E3039,business_large,EU,86,0.004298536635690631,51
E3040,business_large,US,82,0.0973942170011628,18
E3041,individual_low,HIGH_RISK,48,0.0957132094060988,324
E3042,individual_low,US,93,0.2246505857690151,92
E3043,business_small,EU,43,0.09436713480768835,260
E3044,individual_high,ASIA,16,0.1899981397095249,297
E3045,individual_low,ASIA,35,0.20655732063235943,16
E3046,business_small,EU,53,0.19752766325913454,110
E3047,individual_low,US,34,0.18098810431459936,327
E3048,business_large,US,3,0.1240850548048184,359
E3049,individual_low,US,68,0.11199149330514313,93
E3050,individual_low,US,5,0.16937521751276688,9
E3051,individual_low,EU,10,0.019110930745297895,211
E3052,business_large,US,52,0.2627459526154578,236
E3053,business_small,US,29,0.24759454290910293,253
E3054,business_large,EU,96,0.10391541511115689,15
E3055,individual_low,HIGH_RISK,31,0.17004573701568937,143
E3056,individual_low,EU,66,0.279668309455339,41
E3057,individual_low,US,76,0.081491039223629,2
E3058,individual_high,US,91,0.222736580308456,155
E3059,business_small,HIGH_RISK,69,0.024819542196301548,172
E3060,business_small,US,37,0.1570116442412913,23
E3061,individual_low,US,27,0.2651907388341893,274
E3062,business_large,EU,87,0.16551278524472204,74
E3063,individual_low,EU,33,0.18487584805113041,39
E3064,business_large,EU,68,0.2722917879928632,301
E3065,individual_low,US,59,0.6969776552517173,336
E3066,individual_high,US,64,0.20876090406727965,61
E3067,individual_low,HIGH_RISK,85,0.17591520662786952,237
E3068,individual_high,US,88,0.18989658425772551,244
E3069,business_small,EU,44,0.24111162720498516,17
E3070,individual_high,ASIA,95,0.2937699249891733,139
E3071,individual_high,EU,88,0.23859760620245637,81
E3072,business_small,US,49,0.21226104948809885,188
E3073,business_small,US,53,0.040663465083454454,107
E3074,business_large,EU,74,0.24512411623250796,233
E3075,individual_low,ASIA,49,0.2207983102196109,267
E3076,business_small,HIGH_RISK,66,0.23112965862037016,103
E3077,business_small,US,95,0.06932894347299358,133
E3078,individual_low,US,63,0.2710331089622783,343
E3079,individual_high,HIGH_RISK,25,0.029184410504058653,32
E3080,individual_low,ASIA,4,0.07608361670758397,236
E3081,individual_low,ASIA,51,0.1989070314973205,335
E3082,individual_low,US,11,0.20211433914930454,177
E3083,individual_low,EU,17,0.8654728916597318,245
E3084,business_small,ASIA,66,0.21045593313354444,350
E3085,business_small,EU,70,0.11637916129646161,228
E3086,business_large,EU,73,5.265475737699088e-05,308
E3087,business_small,US,69,0.04878183968621506,268
E3088,individual_low,EU,84,0.8603868370212696,352
E3089,business_large,US,29,0.06680820351882565,130
E3090,business_large,EU,85,0.033873101657662774,248
E3091,individual_high,HIGH_RISK,73,0.20466018177995834,57
E3092,business_small,US,92,0.13221193272292084,3
E3093,business_large,ASIA,72,0.2389772809192933,235
E3094,business_small,US,95,0.25843348036973646,172
E3095,business_large,EU,20,0.25379666321616945,321
E3096,individual_low,HIGH_RISK,27,0.09390276575906799,35
E3097,individual_low,US,8,0.15166378139044925,278
E3098,individual_high,US,85,0.19504252039408923,236
E3099,business_small,EU,61,0.09659492618523718,274
E3100,business_large,US,28,0.012329794605905442,295
E3101,business_large,ASIA,87,0.14869931468907574,327
E3102,individual_low,HIGH_RISK,70,0.0038455000396781067,57
E3103,individual_low,EU,3,0.2851936874177841,362
E3104,business_large,US,69,0.23900509382190793,17
E3105,business_small,EU,73,0.05760293295707836,35
E3106,individual_low,ASIA,7,0.08627152466757851,128
E3107,individual_high,US,60,0.2948515644058315,0
E3108,business_small,EU,4,0.11206456624239132,63
E3109,business_small,EU,5,0.23511670723016767,61
E3110,individual_high,EU,11,0.1340446405257763,330
E3111,individual_low,US,15,0.25922877723018306,145
E3112,business_large,ASIA,64,0.21112605244845267,271
E3113,business_small,US,98,0.6639106352655421,263
E3114,individual_high,US,13,0.08831696578177116,279
E3115,individual_low,ASIA,7,0.16739769446803573,97
E3116,business_small,ASIA,6,0.2778522132209261,226
E3117,individual_low,US,56,0.7956471907183424,294
E3118,individual_low,US,64,0.1803487613133201,200
E3119,business_small,US,50,0.09065301942379726,178
E3120,individual_low,US,30,0.2667983346058321,269
E3121,business_small,US,22,0.22955088289755396,233
E3122,individual_low,US,25,0.1109108166027856,111
E3123,business_small,EU,28,0.0501309491725841,65
E3124,individual_low,ASIA,84,0.003449391719189332,337
E3125,individual_low,EU,39,0.1863403352015846,348
E3126,individual_low,EU,67,0.12183714228937313,244
E3127,business_large,US,5,0.09442694785823073,244
E3128,business_large,HIGH_RISK,65,0.29565068749105067,71
E3129,individual_low,ASIA,15,0.13984264066809454,356
E3130,business_small,ASIA,90,0.22495178509362726,48
E3131,business_small,ASIA,67,0.05322372517537087,345
E3132,business_large,HIGH_RISK,40,0.004036577322544132,189
E3133,individual_low,EU,98,0.1252687858344048,292
E3134,business_small,US,69,0.1996994504827985,176
E3135,individual_low,EU,95,0.15197960885503783,160
E3136,individual_low,ASIA,77,0.2671398772873173,149
E3137,business_large,ASIA,43,0.13019380535614944,69
E3138,business_small,EU,1,0.09330084394592736,32
E3139,individual_low,US,22,0.27481460286229303,283
E3140,individual_low,US,62,0.12204068359031427,343
E3141,business_small,HIGH_RISK,79,0.08089435849188349,259
E3142,business_small,EU,26,0.02929832304302412,321
E3143,individual_low,EU,18,0.23799293196474625,76
E3144,business_large,US,48,0.24752743823935291,109
E3145,individual_low,US,9,0.009989335069551597,304
E3146,individual_low,ASIA,1,0.10759367952045742,138
E3147,business_large,EU,9,0.2249629363793879,34
E3148,individual_low,ASIA,23,0.28391455424641615,234
